"","ForeName","Middle1","Middle2","LastName","Order","PMID","DOI","Journal"
"1643","Markus","","","Landthaler",31,"34914922","10.1016/j.cell.2021.11.033","Cell"
"1644","Marnick","","","Clijsters",3,"34798069","10.1016/j.cell.2021.10.027","Cell"
"1645","Marrit","","","Putker",12,"34842284","10.15252/embj.2021108883","The EMBO journal"
"1646","Marta","","","Conti",37,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1647","Marta","","","Iannuccelli",93,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1648","Martha","C","","Nason",46,"34921774","10.1016/j.cell.2021.12.002","Cell"
"1649","Martha","J","","Shrubsole",51,"34910928","10.1016/j.cell.2021.11.031","Cell"
"1650","Martha","Hotz","","Vitaterna",30,"34822785","10.1016/j.cell.2021.11.008","Cell"
"1651","Martial","","","Rey",6,"34747040","10.15252/embj.2021108341","The EMBO journal"
"1652","Martin","J","","Aryee",11,"34773119","10.1038/s41596-021-00626-x","Nature protocols"
"1653","Martin","","","Glösmann",22,"34586646","10.15252/embj.2021108234","The EMBO journal"
"1654","Martin","","","Golebiewski",79,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1655","Martin","","","Hermansson",5,"34873731","10.15252/embj.2020106837","The EMBO journal"
"1656","Martin","","","Reed",8,"34842284","10.15252/embj.2021108883","The EMBO journal"
"1657","Martin","R","G","Taylor",3,"34694004","10.15252/embj.2021108819","The EMBO journal"
"1658","Martin","","","Vingron",9,"34786738","10.15252/embj.2020105862","The EMBO journal"
"1659","Martin","","","von Bergen",7,"34612526","10.15252/embj.2021108542","The EMBO journal"
"1660","Martin","","","Wasser",3,"34822780","10.1016/j.cell.2021.10.028","Cell"
"1661","Martin","","","Weigert",4,"34875226","10.1016/j.cell.2021.11.024","Cell"
"1662","Martin","","","Witzenrath",44,"34914922","10.1016/j.cell.2021.11.033","Cell"
"1663","Martina","","","Blank",2,"34759382","10.1038/s41596-021-00624-z","Nature protocols"
"1664","Martina","","","Damo",6,"34852236","10.1016/j.cell.2021.11.007","Cell"
"1665","Martina","","","Kutmon",51,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1666","Marton","","","Olbei",110,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1667","Marvin","","","Martens",57,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1668","Mary","","","Bushman",1,"34910927","10.1016/j.cell.2021.11.026","Cell"
"1669","Mary","S","","Dickinson",1,"34796973","10.15252/embj.2021110128","The EMBO journal"
"1670","Mary","K","","McCarthy",7,"34618370","10.15252/embj.2021108966","The EMBO journal"
"1671","Mary","","","Vinson",37,"34822784","10.1016/j.cell.2021.11.001","Cell"
"1672","Masafumi","","","Muratani",16,"34822785","10.1016/j.cell.2021.11.008","Cell"
"1673","Masafumi","","","Shimojo",1,"34636430","10.15252/embj.2021107757","The EMBO journal"
"1674","Masaki","","","Tokunaga",10,"34636430","10.15252/embj.2021107757","The EMBO journal"
"1675","Masatoshi","","","Takeichi",39,"34654908","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology"
"1676","Masayuki","","","Fujinaga",6,"34636430","10.15252/embj.2021107757","The EMBO journal"
"1677","Masayuki","","","Yamamoto",17,"34822785","10.1016/j.cell.2021.11.008","Cell"
"1678","Massimo","","","Bonora",1,"34880425","10.1038/s41580-021-00433-y","Nature reviews. Molecular cell biology"
"1679","Massimo","","","Mangino",26,"34822786","10.1016/j.cell.2021.11.003","Cell"
"1680","Matan","","","Hofree",24,"34910928","10.1016/j.cell.2021.11.031","Cell"
"1681","Mathias","","","Basner",28,"34822785","10.1016/j.cell.2021.11.008","Cell"
"1682","Mathias","","","Pawlak",11,"34875227","10.1016/j.cell.2021.11.018","Cell"
"1683","Mathieu","","","Hubert",2,"34601723","10.15252/embj.2021108944","The EMBO journal"
"1684","Matteo","","","Cinelli",2,"34890548","10.1016/j.cell.2021.10.031","Cell"
"1685","Matthew","A","","Booker",25,"34890551","10.1016/j.cell.2021.11.017","Cell"
"1686","Matthew","","","Gagne",1,"34921774","10.1016/j.cell.2021.12.002","Cell"
"1687","Matthew","N","","Gaynes",9,"34786730","10.15252/embj.2021108307","The EMBO journal"
"1688","Matthew","R","","Hartings",11,"34822781","10.1016/j.cell.2021.10.030","Cell"
"1689","Matthew","F","","Krummel",38,"34963056","10.1016/j.cell.2021.12.004","Cell"
"1690","Matthew","","","Liebers",7,"34773119","10.1038/s41596-021-00626-x","Nature protocols"
"1691","Matthew","J","","MacKay",3,"34822785","10.1016/j.cell.2021.11.008","Cell"
"1692","Matthew","J","","Sorensen",6,"34459015","10.15252/embj.2020106061","The EMBO journal"
"1693","Matthew","","","Watson",3,"34873329","10.1038/s41596-021-00655-6","Nature protocols"
"1694","Matthias","","","Brückner",9,"34825707","10.15252/embj.2021108662","The EMBO journal"
"1695","Matthias","","","De Vleeschouwer",9,"34617299","10.15252/embj.2020107568","The EMBO journal"
"1696","Matthias","","","De Vleeschouwer",8,"34842295","10.15252/embj.2021108591","The EMBO journal"
"1697","Matthias","","","Ochs",52,"34914922","10.1016/j.cell.2021.11.033","Cell"
"1698","Matthias","","","Selbach",61,"34914922","10.1016/j.cell.2021.11.033","Cell"
"1699","Matti","","","Hoch",18,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1700","Mattia","","","Pavani",1,"34605051","10.15252/embj.2021108225","The EMBO journal"
"1701","Max","W","","Richardson",18,"34861191","10.1016/j.cell.2021.11.016","Cell"
"1702","Maxim","","","Ivanov",2,"34661296","10.15252/embj.2021108903","The EMBO journal"
"1703","Maya","","","Schiller",11,"34752731","10.1016/j.cell.2021.10.013","Cell"
"1704","Maya","","","Schiller",11,"34890554","10.1016/j.cell.2021.11.021","Cell"
"1705","Maya","","","Schuldiner",6,"34786732","10.15252/embj.2021109519","The EMBO journal"
"1706","Mayra","","","Nelman-Gonzalez",11,"34822785","10.1016/j.cell.2021.11.008","Cell"
"1707","Md","Rezaul","","Islam",6,"34806773","10.15252/embj.2020106459","The EMBO journal"
"1708","Md","Murad","","Khan",1,"34918374","10.15252/embj.2021109360","The EMBO journal"
"1709","Md","Tipu","","Sultan",4,"34716451","10.1038/s41596-021-00622-1","Nature protocols"
"1710","Megan","J","","Palmer",4,"34873329","10.1038/s41596-021-00655-6","Nature protocols"
"1711","Meghan","","","Slean",8,"34605059","10.15252/embj.2021108271","The EMBO journal"
"1712","Megumi","","","Fukuoka",6,"34730297","10.15252/msb.202110323","Molecular systems biology"
"1713","Mehul","S","","Suthar",42,"34921774","10.1016/j.cell.2021.12.002","Cell"
"1714","Meine","","","Ramakers",3,"34842295","10.15252/embj.2021108591","The EMBO journal"
"1715","Melanie","","","Boerries",21,"34644529","10.1016/j.cell.2021.09.022","Cell"
"1716","Melanie","R","","McReynolds",6,"34942095","10.1016/j.cell.2021.11.027","Cell"
"1717","Melanie","","","Muniandy",23,"34767757","10.1016/j.cell.2021.10.015","Cell"
"1718","Melanie","","","Ott",14,"34838159","10.1016/j.cell.2021.11.004","Cell"
"1719","Melissa","","","Nassif",5,"34726286","10.15252/embj.2021109149","The EMBO journal"
"1720","Melissa","J","","Spencer",3,"34257452","10.1038/s41580-021-00389-z","Nature reviews. Molecular cell biology"
"1721","Melissa","S","","Unger",1,"34759382","10.1038/s41596-021-00624-z","Nature protocols"
"1722","Melissa","N","","Webby",2,"34515361","10.15252/embj.2021108610","The EMBO journal"
"1723","Meng","","","Luo",37,"34767776","10.1016/j.cell.2021.10.023","Cell"
"1724","Meng","","","Yang",1,"34888888","10.15252/embj.2021108713","The EMBO journal"
"1725","Menghui","","","Yin",16,"34697467","10.1038/s41596-021-00609-y","Nature protocols"
"1726","Mengling","","","Jiang",8,"34697467","10.1038/s41596-021-00609-y","Nature protocols"
"1727","Mengqiu","","","Yuan",1,"34472622","10.15252/embj.2021108028","The EMBO journal"
"1728","Mercedes","","","Gomez de Agüero",9,"34622466","10.15252/embj.2021108605","The EMBO journal"
"1729","Meredith","E","","Davis-Gardner",11,"34921774","10.1016/j.cell.2021.12.002","Cell"
"1730","Meromit","","","Singer",3,"34875227","10.1016/j.cell.2021.11.018","Cell"
"1731","Meta","J","","Kuehn",2,"34636061","10.15252/embj.2021108174","The EMBO journal"
"1732","Miao","","","Gui",1,"34715025","10.1016/j.cell.2021.10.007","Cell"
"1733","Michael","","","Adkisson",11,"34963056","10.1016/j.cell.2021.12.004","Cell"
"1734","Michael","","","Browning",30,"34822784","10.1016/j.cell.2021.11.001","Cell"
"1735","Michael","","","Bucher",4,"34935159","10.15252/embj.2020106523","The EMBO journal"
"1736","Michael","W","Y","Chan",10,"34942100","10.1016/j.cell.2021.11.030","Cell"
"1737","Michael","","","DeTure",10,"34890553","10.1016/j.cell.2021.11.029","Cell"
"1738","Michael","J","","Emanuele",12,"34942047","10.15252/embj.2021108823","The EMBO journal"
"1739","Michael","A","","Helmrath",16,"34704277","10.15252/embj.2020106973","The EMBO journal"
"1740","Michael","T","","Heneka",14,"34825707","10.15252/embj.2021108662","The EMBO journal"
"1741","Michael","","","Kothmayer",20,"34586646","10.15252/embj.2021108234","The EMBO journal"
"1742","Michael","","","Mildner",24,"34586646","10.15252/embj.2021108234","The EMBO journal"
"1743","Michael","","","Miller",3,"34774128","10.1016/j.cell.2021.10.024","Cell"
"1744","Michael","","","Morgan",5,"34605059","10.15252/embj.2021108271","The EMBO journal"
"1745","Michael","","","Pablo",3,"34637702","10.1016/j.cell.2021.09.026","Cell"
"1746","Michael","","","Pablo",3,"34838159","10.1016/j.cell.2021.11.004","Cell"
"1747","Michael","","","Pancher",10,"34791698","10.15252/embj.2020105026","The EMBO journal"
"1748","Michael","","","Quintin",4,"34635859","10.1038/s41596-021-00593-3","Nature protocols"
"1749","Michael","","","Schlame",6,"34661298","10.15252/embj.2021108428","The EMBO journal"
"1750","Michael","G","","Surette",16,"34822779","10.1016/j.cell.2021.10.026","Cell"
"1751","Michael","Y","","Tolstorukov",27,"34890551","10.1016/j.cell.2021.11.017","Cell"
"1752","Michaela","J","","Conley",1,"34935163","10.15252/embj.2021109728","The EMBO journal"
"1753","Michaela","","","Nothard",24,"34767757","10.1016/j.cell.2021.10.015","Cell"
"1754","Michal","A","","Elovitz",8,"34822779","10.1016/j.cell.2021.10.026","Cell"
"1755","Michal","","","Mudd",3,"34741801","10.1016/j.cell.2021.10.017","Cell"
"1756","Michele","","","Pagano",13,"34963055","10.1016/j.cell.2021.12.005","Cell"
"1757","Michele","","","Tizzoni",11,"34890548","10.1016/j.cell.2021.10.031","Cell"
"1758","Michele","","","Vendruscolo",16,"34617299","10.15252/embj.2020107568","The EMBO journal"
"1759","Michelle","","","Salemi",15,"34741801","10.1016/j.cell.2021.10.017","Cell"
"1760","Michelle","","","Tang",7,"34698396","10.15252/embj.2019103718","The EMBO journal"
"1761","Michelle","","","Tang",1,"34816587","10.15252/msb.202110625","Molecular systems biology"
"1762","Miguel","L","","Concha",29,"34904718","10.15252/embj.2020105531","The EMBO journal"
"1763","Miguel","A","","Esteban",20,"34697467","10.1038/s41596-021-00609-y","Nature protocols"
"1764","Miguel","","","Ponce de Leon",25,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1765","Miguel","","","Sena-Esteves",24,"34904718","10.15252/embj.2020105531","The EMBO journal"
"1766","Miguel","","","Vazquez",90,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1767","Mihe","","","Hong",1,"34890549","10.1016/j.cell.2021.11.015","Cell"
"1768","Mikako","","","Ito",6,"34605568","10.15252/embj.2020107485","The EMBO journal"
"1769","Mike","F","","Renne",1,"34873731","10.15252/embj.2020106837","The EMBO journal"
"1770","Mike","L","","Smith",3,"34773120","10.1038/s41596-021-00630-1","Nature protocols"
"1771","Miles","","","Carroll",54,"34735795","10.1016/j.cell.2021.10.011","Cell"
"1772","Miles","S","","Congreve",46,"34822784","10.1016/j.cell.2021.11.001","Cell"
"1773","Min","","","Ma",2,"34487377","10.15252/embj.2021108065","The EMBO journal"
"1774","Mina","","","Yousefelahiyeh",4,"34890552","10.1016/j.cell.2021.11.014","Cell"
"1775","Mindong","","","Ren",5,"34661298","10.15252/embj.2021108428","The EMBO journal"
"1776","Ming","Ta","","Michael Lee",63,"34822786","10.1016/j.cell.2021.11.003","Cell"
"1777","Ming-Rong","","","Zhang",15,"34636430","10.15252/embj.2021107757","The EMBO journal"
"1778","Mingyue","","","Zheng",10,"34747049","10.15252/embj.2021108080","The EMBO journal"
"1779","Mingyue","","","Zheng",12,"34952956","10.1038/s41596-021-00636-9","Nature protocols"
"1780","Minke","","","de Vries",13,"34617299","10.15252/embj.2020107568","The EMBO journal"
"1781","Minsuk","","","Hyun",4,"34610277","10.1016/j.cell.2021.09.013","Cell"
"1782","Mira","Levis","","Frenk",20,"34767757","10.1016/j.cell.2021.10.015","Cell"
"1783","Mirazul","","","Islam",22,"34910928","10.1016/j.cell.2021.11.031","Cell"
"1784","Mircea","","","Winter",5,"34586646","10.15252/embj.2021108234","The EMBO journal"
"1785","Miri","","","Park",2,"34704277","10.15252/embj.2020106973","The EMBO journal"
"1786","Míriam","","","Javier-Torrent",2,"34751964","10.15252/embj.2021109935","The EMBO journal"
"1787","Mirja","","","Mittermaier",6,"34914922","10.1016/j.cell.2021.11.033","Cell"
"1788","Mirjam","A","","Beck",1,"34586646","10.15252/embj.2021108234","The EMBO journal"
"1789","Miroslav","","","Novak",9,"34605059","10.15252/embj.2021108271","The EMBO journal"
"1790","Miroslaw","","","Janowski",11,"34903870","10.1038/s41596-021-00634-x","Nature protocols"
"1791","Mirva","J","","Saaranen",5,"34904718","10.15252/embj.2020105531","The EMBO journal"
"1792","Mitchell","","","Guttman",13,"34739832","10.1016/j.cell.2021.10.014","Cell"
"1793","Mitchell","","","Guttman",16,"34813726","10.1016/j.cell.2021.10.022","Cell"
"1794","Mitchell","","","Guttman",16,"34890555","10.1016/j.cell.2021.11.028","Cell"
"1795","Mohammad","","","Naser",13,"34963056","10.1016/j.cell.2021.12.004","Cell"
"1796","Molly","","","Udaskin",18,"34644529","10.1016/j.cell.2021.09.022","Cell"
"1797","Mona","","","Hoyos",2,"34612526","10.15252/embj.2021108542","The EMBO journal"
"1798","Mona","","","Khan",1,"34798069","10.1016/j.cell.2021.10.027","Cell"
"1799","Monessha","","","Jayabalan",1,"34822781","10.1016/j.cell.2021.10.030","Cell"
"1800","Monica","","","Pearl",10,"34903870","10.1038/s41596-021-00634-x","Nature protocols"
"1801","Monika","I","","Linder",11,"34725842","10.15252/embj.2021108788","The EMBO journal"
"1802","Morgan","L","","Jones",1,"34694004","10.15252/embj.2021108819","The EMBO journal"
"1803","Moritz","","","Rossner",8,"34549820","10.15252/embj.2020107532","The EMBO journal"
"1804","Morris","J","","Birnbaum",3,"34285405","10.1038/s41580-021-00390-6","Nature reviews. Molecular cell biology"
"1805","Muhammad","","","Afzal",8,"34904718","10.15252/embj.2020105531","The EMBO journal"
"1806","Muhammad","","","Naveez",32,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1807","Mukesh","","","Kumar",4,"34890553","10.1016/j.cell.2021.11.029","Cell"
"1808","Muqddas","","","Tariq",2,"34697467","10.1038/s41596-021-00609-y","Nature protocols"
"1809","Murray","","","Stewart",12,"34935163","10.15252/embj.2021109728","The EMBO journal"
"1810","Mustafa","","","Sahin",10,"34653350","10.1016/j.cell.2021.09.018","Cell"
"1811","Muying","","","Wang",42,"34939300","10.15252/msb.202110851","Molecular systems biology"
"1812","Myriam","","","Cuadrado",4,"34617326","10.15252/embj.2021108125","The EMBO journal"
"1813","Na","","","Li",7,"34697467","10.1038/s41596-021-00609-y","Nature protocols"
"1814","Naama","","","Barkai",8,"34569643","10.15252/embj.2021108439","The EMBO journal"
"1815","Naama","","","Zung",4,"34786732","10.15252/embj.2021109519","The EMBO journal"
"1816","Nadia","","","Boshnak",5,"34752731","10.1016/j.cell.2021.10.013","Cell"
"1817","Nadia","","","Boshnak",5,"34890554","10.1016/j.cell.2021.11.021","Cell"
"1818","Nadia","A","","Erkamp",7,"34524703","10.15252/embj.2021107711","The EMBO journal"
"1819","Nadine","","","Gogolla",1,"34822782","10.1016/j.cell.2021.11.002","Cell"
"1820","Nadya","","","Urakova",2,"34824452","10.1038/s41580-021-00432-z","Nature reviews. Molecular cell biology"
"1821","Nambirajan","","","Sundaram",9,"34704277","10.15252/embj.2020106973","The EMBO journal"
"1822","Nan","","","Li",4,"34558085","10.15252/embj.2020107277","The EMBO journal"
"1823","Nan","","","Yu",11,"34644527","10.1016/j.cell.2021.09.030","Cell"
"1824","Nancy","J","","Sullivan",47,"34921774","10.1016/j.cell.2021.12.002","Cell"
"1825","Naomi","","","McGovern",6,"34822780","10.1016/j.cell.2021.10.028","Cell"
"1826","Naomi","","","Meardon",7,"34735795","10.1016/j.cell.2021.10.011","Cell"
"1827","Naomi","R","","Wray",40,"34767757","10.1016/j.cell.2021.10.015","Cell"
"1828","Narelle","K","","Hansell",10,"34767757","10.1016/j.cell.2021.10.015","Cell"
"1829","Naruhiko","","","Sahara",21,"34636430","10.15252/embj.2021107757","The EMBO journal"
"1830","Natalia","","","Kuzmina",6,"34715022","10.1016/j.cell.2021.09.035","Cell"
"1831","Natalie","","","Gillson",16,"34735795","10.1016/j.cell.2021.10.011","Cell"
"1832","Natalie","","","Lorent",22,"34798069","10.1016/j.cell.2021.10.027","Cell"
"1833","Natalya","","","Lukoyanova",7,"34515361","10.15252/embj.2021108610","The EMBO journal"
"1834","Nathalie","","","Droin",10,"34533226","10.15252/embj.2020104543","The EMBO journal"
"1835","Nathalie","","","Hertrich",6,"34935159","10.15252/embj.2020106523","The EMBO journal"
"1836","Nathan","","","Beutler",5,"34838159","10.1016/j.cell.2021.11.004","Cell"
"1837","Nathan","D","","Grubaugh",1,"34942096","10.1016/j.cell.2021.11.013","Cell"
"1838","Nathan","D","","Olson",4,"34913592","10.15252/msb.202110847","Molecular systems biology"
"1839","Nathan","","","Robertson",23,"34822784","10.1016/j.cell.2021.11.001","Cell"
"1840","Nathan","","","Salomonis",14,"34704277","10.15252/embj.2020106973","The EMBO journal"
"1841","Nathan","","","Singh",16,"34861191","10.1016/j.cell.2021.11.016","Cell"
"1842","Nattawadee","","","Panyain",3,"34707257","10.1038/s41596-021-00601-6","Nature protocols"
"1843","Nausicaa","V","","Licata",1,"34791698","10.15252/embj.2020105026","The EMBO journal"
"1844","Naveenchandra","","","Suryadevara",13,"34715022","10.1016/j.cell.2021.09.035","Cell"
"1845","Navid","","","Farahani",3,"34716449","10.1038/s41596-021-00611-4","Nature protocols"
"1846","Nayvin","W","","Chew",4,"34963056","10.1016/j.cell.2021.12.004","Cell"
"1847","Neil","P","","Blackledge",1,"34400841","10.1038/s41580-021-00398-y","Nature reviews. Molecular cell biology"
"1848","Neiman","","","Cruz",6,"34816587","10.15252/msb.202110625","Molecular systems biology"
"1849","Nell","","","Saunders",4,"34601723","10.15252/embj.2021108944","The EMBO journal"
"1850","Neno","T","","Pokrajac",10,"34494680","10.15252/embj.2020107264","The EMBO journal"
"1851","Nerea","","","Blanes Ruiz",5,"34786738","10.15252/embj.2020105862","The EMBO journal"
